pkg,name,value
nor1mix,nor1mix::norMix2call,2
nor1mix,nor1mix::MW.nm10,0
nor1mix,nor1mix::MW.nm11,0
nor1mix,nor1mix::nM2par,2
nor1mix,nor1mix::MW.nm12,0
nor1mix,nor1mix::MW.nm13,0
nor1mix,nor1mix::dnorMixL,5
nor1mix,nor1mix::MW.nm14,0
nor1mix,nor1mix::norMixEM,8
nor1mix,nor1mix::MW.nm15,0
nor1mix,nor1mix::MW.nm16,0
nor1mix,nor1mix::r.norMix,5
nor1mix,nor1mix::m.norMix,1
nor1mix,nor1mix::is.norMix,1
nor1mix,nor1mix::rnorMix,2
nor1mix,nor1mix::par2norMix,3
nor1mix,nor1mix::pnorMix,4
nor1mix,nor1mix::emstep.nm,2
nor1mix,nor1mix::estep.nm,3
nor1mix,nor1mix::norMixMLE,7
nor1mix,nor1mix::norMix,6
nor1mix,nor1mix::dnorMix,3
nor1mix,nor1mix::llnorMix,4
nor1mix,nor1mix::var.norMix,2
nor1mix,nor1mix::MW.nm1,0
nor1mix,nor1mix::MW.nm2,0
nor1mix,nor1mix::MW.nm3,0
nor1mix,nor1mix::MW.nm2.old,0
nor1mix,nor1mix::MW.nm4,0
nor1mix,nor1mix::mstep.nm,2
nor1mix,nor1mix::MW.nm5,0
nor1mix,nor1mix::MW.nm6,0
nor1mix,nor1mix::MW.nm7,0
np,np::npindex,2
np,np::gradients,2
np,np::npplot,3
np,np::npseed,1
np,np::npsymtest,7
np,np::npksum,1
np,np::npquantile,6
np,np::npindexbw,1
np,np::npcdensbw,1
np,np::npuniden.sc,12
np,np::npsigtest,2
np,np::npdeptest,6
np,np::npcmstest,13
np,np::npconmode,2
np,np::npscoef,2
np,np::npreg,2
np,np::npcdistbw,1
np,np::npregbw,1
np,np::npuniden.boundary,11
np,np::npsdeptest,6
np,np::npqcmstest,15
np,np::se,1
np,np::npregivderiv,16
np,np::npudensbw,1
np,np::npqreg,2
np,np::npcopula,5
np,np::b.star,6
np,np::nptgauss,1
np,np::npcdens,2
np,np::npcdist,2
np,np::npudistbw,1
np,np::npscoefbw,1
np,np::npudens,2
np,np::npdeneqtest,7
np,np::npunitest,9
np,np::npuniden.reflect,6
np,np::npudist,2
np,np::uocquantile,2
np,np::npregiv,35
np,np::npplreg,2
np,np::npplregbw,1
nparcomp,nparcomp::mctp.rm,13
nparcomp,nparcomp::npar.t.test.paired,8
nparcomp,nparcomp::mctp,14
nparcomp,nparcomp::gao_cs,4
nparcomp,nparcomp::gao,5
nparcomp,nparcomp::npar.t.test,9
nparcomp,nparcomp::nparcomp,13
NPflow,NPflow::DPMGibbsSkewT_SeqPrior,12
NPflow,NPflow::cluster_est_pear,1
NPflow,NPflow::traceEpsC,2
NPflow,NPflow::similarityMat_nocostC,1
NPflow,NPflow::similarityMatC,1
NPflow,NPflow::mmvsnpdfC,5
NPflow,NPflow::mvnpdfC,4
NPflow,NPflow::NuMatParC,2
NPflow,NPflow::mmvstpdfC,6
NPflow,NPflow::mmsNiWpdfC,9
NPflow,NPflow::update_SSst,6
NPflow,NPflow::postProcess.DPMMclust,7
NPflow,NPflow::Flimited,3
NPflow,NPflow::invwishrnd,2
NPflow,NPflow::MAP_sNiW_mmEM_weighted,10
NPflow,NPflow::DPMpost,15
NPflow,NPflow::cluster_est_Fmeasure,2
NPflow,NPflow::MAP_sNiW_mmEM_vague,9
NPflow,NPflow::mvstpdf,6
NPflow,NPflow::mvsnpdf,5
NPflow,NPflow::mvtpdf,5
NPflow,NPflow::mvnpdf,4
NPflow,NPflow::priormix,2
NPflow,NPflow::DPMGibbsSkewN_parallel,15
NPflow,NPflow::DPMGibbsN_parallel,15
NPflow,NPflow::DPMGibbsSkewT_parallel,15
NPflow,NPflow::plot_DPM,11
NPflow,NPflow::MLE_sNiW_mmEM,10
NPflow,NPflow::rCRP,4
NPflow,NPflow::FmeasureC_no0,2
NPflow,NPflow::MLE_gamma,1
NPflow,NPflow::DPMGibbsN_SeqPrior,12
NPflow,NPflow::vclust2mcoclustC,1
NPflow,NPflow::update_SS,3
NPflow,NPflow::sampleClassC,2
NPflow,NPflow::FmeasureC,2
NPflow,NPflow::evalClustLoss,5
NPflow,NPflow::mmvtpdfC,5
NPflow,NPflow::mmNiWpdfC,7
NPflow,NPflow::mmvnpdfC,4
NPflow,NPflow::similarityMat,2
NPflow,NPflow::DPMGibbsSkewT,12
NPflow,NPflow::mmNiWpdf,7
NPflow,NPflow::lgamma_mv,2
NPflow,NPflow::mmsNiWlogpdf,8
NPflow,NPflow::DPMGibbsSkewT_SeqPrior_parallel,15
NPflow,NPflow::plot_ConvDPM,6
NPflow,NPflow::DPMGibbsN,12
NPflow,NPflow::sample_alpha,5
NPflow,NPflow::cytoScatter,7
NPflow,NPflow::cluster_est_binder,2
NPflow,NPflow::Fmeasure_costC,1
NPflow,NPflow::wishrnd,2
NPflow,NPflow::burn.DPMMclust,3
NPflow,NPflow::plot_DPMst,10
NPflow,NPflow::rNiW,2
NPflow,NPflow::rNNiW,2
NPflow,NPflow::MLE_sNiW,4
NPflow,NPflow::MLE_NiW_mmEM,7
NPflow,NPflow::cluster_est_Mbinder_norm,7
NPflow,NPflow::MAP_sNiW_mmEM,10
NPflow,NPflow::update_SSsn,4
NPflow,NPflow::DPMGibbsSkewN,12
NPflow,NPflow::plot_DPMsn,9
npmlreg,npmlreg::expand,2
npmlreg,npmlreg::tolfind,23
npmlreg,npmlreg::alldist,22
npmlreg,npmlreg::binomial.expand,3
npmlreg,npmlreg::weightslogl.calc.w,3
npmlreg,npmlreg::dkern,4
npmlreg,npmlreg::post,2
npmlreg,npmlreg::expand.vc,2
npmlreg,npmlreg::allvc,22
npmlreg,npmlreg::gqz,2
npregfast,npregfast::localtest,20
npregfast,npregfast::criticaldiff,4
npregfast,npregfast::critical,2
npregfast,npregfast::frfast,19
npregfast,npregfast::allotest,9
npregfast,npregfast::runExample,0
npregfast,npregfast::autoplot,2
npregfast,npregfast::globaltest,17
nsga2R,nsga2R::boundedSBXover,5
nsga2R,nsga2R::tournamentSelection,3
nsga2R,nsga2R::boundedPolyMutation,5
nsga2R,nsga2R::crowdingDist4frnt,3
nsga2R,nsga2R::nsga2R,12
nsga2R,nsga2R::fastNonDominatedSorting,1
nullabor,nullabor::distmet,8
nullabor,nullabor::resid_sigma,3
nullabor,nullabor::pvisual,8
nullabor,nullabor::calc_diff,6
nullabor,nullabor::null_permute,1
nullabor,nullabor::null_lm,3
nullabor,nullabor::calc_mean_dist,6
nullabor,nullabor::decrypt,1
nullabor,nullabor::opt_bin_diff,9
nullabor,nullabor::rorschach,4
nullabor,nullabor::distplot,2
nullabor,nullabor::sep_dist,5
nullabor,nullabor::visual_power,2
nullabor,nullabor::null_ts,2
nullabor,nullabor::lineup,5
nullabor,nullabor::resid_rotate,2
nullabor,nullabor::resid_pboot,2
nullabor,nullabor::uni_dist,2
nullabor,nullabor::reg_dist,5
nullabor,nullabor::bin_dist,5
nullabor,nullabor::resid_boot,2
nullabor,nullabor::null_dist,3
nullabor,nullabor::box_dist,2
nycflights13,nycflights13::,0
officer,officer::ftext,2
officer,officer::layout_properties,3
officer,officer::slip_in_text,5
officer,officer::pptx_summary,1
officer,officer::ph_location,8
officer,officer::fp_par,12
officer,officer::body_replace_text_at_bkm,3
officer,officer::ph_empty_at,9
officer,officer::unordered_list,3
officer,officer::body_replace_all_text,6
officer,officer::location_eval,2
officer,officer::ph_with_ul,7
officer,officer::set_doc_properties,6
officer,officer::body_remove,1
officer,officer::body_bookmark,2
officer,officer::docx_bookmarks,1
officer,officer::ph_from_xml_at,6
officer,officer::ph_from_xml,4
officer,officer::ph_with_text,5
officer,officer::body_add_toc,5
officer,officer::slide_summary,2
officer,officer::body_add_gg,6
officer,officer::body_end_section_columns_landscape,6
officer,officer::body_add_par,4
officer,officer::on_slide,2
officer,officer::ph_with_gg_at,7
officer,officer::styles_info,1
officer,officer::body_add_img,6
officer,officer::cursor_end,1
officer,officer::ph_with_table,10
officer,officer::docx_reference_img,2
officer,officer::ph_add_par,6
officer,officer::docx_show_chunk,1
officer,officer::slip_in_footnote,4
officer,officer::slip_in_img,6
officer,officer::ph_slidelink,6
officer,officer::ph_location_label,3
officer,officer::body_end_section,7
officer,officer::sheet_select,2
officer,officer::ph_location_type,6
officer,officer::body_default_section,3
officer,officer::headers_replace_img_at_bkm,3
officer,officer::color_scheme,1
officer,officer::ph_location_left,2
officer,officer::read_docx,1
officer,officer::ph_with_img_at,7
officer,officer::add_sheet,2
officer,officer::body_add_fpar,4
officer,officer::ph_with_img,7
officer,officer::docx_body_xml,1
officer,officer::slip_in_xml,3
officer,officer::fp_text,8
officer,officer::sanitize_images,1
officer,officer::change_styles,2
officer,officer::ph_with_table_at,11
officer,officer::ph_remove,5
officer,officer::pack_folder,2
officer,officer::cursor_backward,1
officer,officer::ph_location_right,2
officer,officer::ph_with_fpars_at,11
officer,officer::cursor_reach,2
officer,officer::slide_size,1
officer,officer::fortify_location,3
officer,officer::slip_in_column_break,2
officer,officer::layout_summary,1
officer,officer::fp_border,3
officer,officer::fp_sign,1
officer,officer::body_add_break,2
officer,officer::shortcuts,0
officer,officer::body_end_section_continuous,1
officer,officer::block_list,1
officer,officer::annotate_base,2
officer,officer::add_slide,3
officer,officer::remove_slide,2
officer,officer::ph_with_gg,8
officer,officer::footers_replace_text_at_bkm,3
officer,officer::media_extract,3
officer,officer::footers_replace_img_at_bkm,3
officer,officer::footers_replace_all_text,6
officer,officer::body_add_xml,3
officer,officer::wml_link_images,2
officer,officer::slip_in_seqfield,4
officer,officer::body_replace_img_at_bkm,3
officer,officer::headers_replace_text_at_bkm,3
officer,officer::body_end_section_landscape,3
officer,officer::docx_summary,1
officer,officer::ph_location_template,8
officer,officer::ph_add_fpar,8
officer,officer::body_end_section_portrait,3
officer,officer::body_add_blocks,3
officer,officer::docx_body_relationship,1
officer,officer::external_img,3
officer,officer::body_add_docx,3
officer,officer::cursor_bookmark,2
officer,officer::ph_add_text,10
officer,officer::move_slide,3
officer,officer::unpack_folder,2
officer,officer::ph_empty,4
officer,officer::doc_properties,1
officer,officer::ph_location_fullsize,2
officer,officer::read_xlsx,1
officer,officer::fp_cell,13
officer,officer::body_add_table,11
officer,officer::cursor_forward,1
officer,officer::fpar,3
officer,officer::headers_replace_all_text,6
officer,officer::body_end_section_columns,4
officer,officer::ph_hyperlink,6
officer,officer::docx_dim,1
officer,officer::cursor_begin,1
officer,officer::ph_with,3
officer,officer::break_column_before,1
officer,officer::read_pptx,1
ontologyIndex,ontologyIndex::get_term_info_content,3
ontologyIndex,ontologyIndex::get_OBO,3
ontologyIndex,ontologyIndex::minimal_set,2
ontologyIndex,ontologyIndex::get_descendants,3
ontologyIndex,ontologyIndex::get_term_property,4
ontologyIndex,ontologyIndex::exclude_descendants,3
ontologyIndex,ontologyIndex::get_term_descendancy_matrix,4
ontologyIndex,ontologyIndex::check,2
ontologyIndex,ontologyIndex::get_ancestors,2
ontologyIndex,ontologyIndex::get_ontology,3
ontologyIndex,ontologyIndex::intersection_with_descendants,3
ontologyIndex,ontologyIndex::prune_descendants,3
ontologyIndex,ontologyIndex::propagate_relations,5
ontologyIndex,ontologyIndex::ontology_index,6
ontologyIndex,ontologyIndex::get_term_frequencies,3
ontologyIndex,ontologyIndex::get_relation_names,1
operators,operators::%|%,0
operators,operators::%2>%,0
operators,operators::%!~+%,0
operators,operators::%2>>%,0
operators,operators::%!~|%,0
operators,operators::%of%,0
operators,operators::%!~%,0
operators,operators::%but%,0
operators,operators::strrep,3
operators,operators::%without%,0
operators,operators::%*>>%,0
operators,operators::%~+%,0
operators,operators::options,1
operators,operators::%<<%,0
operators,operators::%>>%,0
operators,operators::%~|%,0
operators,operators::%!in%,0
operators,operators::%o~%,0
operators,operators::%-~%,0
operators,operators::%s~%,0
operators,operators::%/~%,0
operators,operators::%!~*%,0
operators,operators::%x=%,0
operators,operators::%x=|%,0
operators,operators::%>%,0
operators,operators::%-~|%,0
operators,operators::%*>%,0
operators,operators::%<%,0
operators,operators::%~*%,0
operators,operators::%o~|%,0
operators,operators::%+=%,0
operators,operators::%~%,0
OptimalCutpoints,OptimalCutpoints::print.optimal.cutpoints,3
OptimalCutpoints,OptimalCutpoints::summary.optimal.cutpoints,2
OptimalCutpoints,OptimalCutpoints::control.cutpoints,20
OptimalCutpoints,OptimalCutpoints::optimal.cutpoints.default,13
OptimalCutpoints,OptimalCutpoints::plot.optimal.cutpoints,4
OptimalCutpoints,OptimalCutpoints::optimal.cutpoints,2
OptimalCutpoints,OptimalCutpoints::optimal.cutpoints.formula,12
optimr,optimr::multistart,9
optimr,optimr::polyopt,9
optimr,optimr::ctrldefault,1
optimr,optimr::hjn,7
optimr,optimr::opm,10
optimr,optimr::optimr,9
optimr,optimr::optchk,8
optimr,optimr::coef<-,0
optimsimplex,optimsimplex::vertex,3
optimsimplex,optimsimplex::optimsimplex.deltafvmax,1
optimsimplex,optimsimplex::optimsimplex.getx,2
optimsimplex,optimsimplex::optimsimplex.reflect,3
optimsimplex,optimsimplex::optimsimplex.setve,4
optimsimplex,optimsimplex::optimsimplex.setfv,3
optimsimplex,optimsimplex::optimsimplex.computefv,3
optimsimplex,optimsimplex::optimsimplex.fvmean,1
optimsimplex,optimsimplex::print.optimsimplex,2
optimsimplex,optimsimplex::is.optimsimplex,1
optimsimplex,optimsimplex::is.osimplex,1
optimsimplex,optimsimplex::optimsimplex.center,1
optimsimplex,optimsimplex::optimsimplex.shrink,4
optimsimplex,optimsimplex::optimsimplex.sort,1
optimsimplex,optimsimplex::optimsimplex.dirmat,1
optimsimplex,optimsimplex::optimsimplex.setnbve,2
optimsimplex,optimsimplex::optimsimplex.fvvariance,1
optimsimplex,optimsimplex::optimsimplex.getve,2
optimsimplex,optimsimplex::optimsimplex.deltafv,1
optimsimplex,optimsimplex::optimsimplex.getfv,2
optimsimplex,optimsimplex::optimsimplex.log,2
optimsimplex,optimsimplex::print.vertex,2
optimsimplex,optimsimplex::print.osimplex,2
optimsimplex,optimsimplex::is.vertex,1
optimsimplex,optimsimplex::optimsimplex.setall,2
optimsimplex,optimsimplex::optimsimplex.gradforward,1
optimsimplex,optimsimplex::optimsimplex.size,2
optimsimplex,optimsimplex::optimsimplex.getnbve,1
optimsimplex,optimsimplex::optimsimplex.setn,2
optimsimplex,optimsimplex::optimsimplex.compsomefv,4
optimsimplex,optimsimplex::optimsimplex.gradientfv,4
optimsimplex,optimsimplex::osimplex,5
optimsimplex,optimsimplex::optimsimplex.getallx,1
optimsimplex,optimsimplex::optimsimplex,12
optimsimplex,optimsimplex::optimsimplex.setallx,2
optimsimplex,optimsimplex::optimsimplex.gradcenter,3
optimsimplex,optimsimplex::optimsimplex.getall,1
optimsimplex,optimsimplex::optimsimplex.getn,1
optimsimplex,optimsimplex::optimsimplex.setallfv,2
optimsimplex,optimsimplex::optimsimplex.fvstdev,1
optimsimplex,optimsimplex::optimsimplex.getallfv,1
optimsimplex,optimsimplex::optimsimplex.setx,3
optimsimplex,optimsimplex::optimsimplex.destroy,1
optimsimplex,optimsimplex::optimsimplex.xbar,2
optimsimplex,optimsimplex::optimsimplex.check,1
optimsimplex,optimsimplex::optimsimplex.tostring,1
optimx,optimx::optimr,10
optimx,optimx::gHgenb,9
optimx,optimx::tnbc,6
optimx,optimx::hesschk,7
optimx,optimx::grback,5
optimx,optimx::dispdefault,1
optimx,optimx::Rcgminu,5
optimx,optimx::Rvmminu,5
optimx,optimx::tn,4
optimx,optimx::optimx,11
optimx,optimx::polyopt,9
optimx,optimx::grcentral,5
optimx,optimx::grnd,3
optimx,optimx::coef<-,0
optimx,optimx::gHgen,6
optimx,optimx::axsearch,8
optimx,optimx::optsp,0
optimx,optimx::bmstep,6
optimx,optimx::Rvmminb,8
optimx,optimx::Rcgminb,8
optimx,optimx::optchk,8
optimx,optimx::ctrldefault,1
optimx,optimx::snewtonm,6
optimx,optimx::snewton,6
optimx,optimx::proptimr,1
optimx,optimx::scalechk,5
optimx,optimx::grchk,6
optimx,optimx::bmchk,7
optimx,optimx::fnchk,4
optimx,optimx::grfwd,5
optimx,optimx::hjn,7
optimx,optimx::checksolver,3
optimx,optimx::kktchk,9
optimx,optimx::multistart,9
optimx,optimx::opm,10
optimx,optimx::Rcgmin,8
optimx,optimx::Rvmmin,8
optparse,optparse::.__C__OptionParser,0
optparse,optparse::parse_args,5
optparse,optparse::.__T__$:base,0
optparse,optparse::.__T__[:base,0
optparse,optparse::.__C__OptionParserOption,0
optparse,optparse::.__T__[<-:base,0
optparse,optparse::parse_args2,3
optparse,optparse::print_help,1
optparse,optparse::make_option,9
optparse,optparse::OptionParser,6
optparse,optparse::add_option,10
optparse,optparse::.__T__[[<-:base,0
optparse,optparse::OptionParserOption,1
optparse,optparse::.__T__$<-:base,0
optrees,optrees::stepbackArbor,2
optrees,optrees::checkGraph,4
optrees,optrees::getMinimumCutTree,6
optrees,optrees::getMinimumSpanningTree,7
optrees,optrees::repGraph,6
optrees,optrees::maxFlowFordFulkerson,5
optrees,optrees::searchZeroCycle,2
optrees,optrees::msArborEdmonds,4
optrees,optrees::getComponents,2
optrees,optrees::getMinCostArcs,2
optrees,optrees::removeMultiArcs,2
optrees,optrees::searchFlowPath,4
optrees,optrees::searchWalk,6
optrees,optrees::getZeroArcs,2
optrees,optrees::removeLoops,1
optrees,optrees::checkArbor,3
optrees,optrees::Cmat2ArcList,3
optrees,optrees::findstCut,4
optrees,optrees::spTreeDijkstra,4
optrees,optrees::getShortestPathTree,9
optrees,optrees::spTreeBellmanFord,4
optrees,optrees::ArcList2Cmat,3
optrees,optrees::findMinCut,6
optrees,optrees::msTreeKruskal,2
optrees,optrees::ghTreeGusfield,2
optrees,optrees::msTreeBoruvka,2
optrees,optrees::compactCycle,3
optrees,optrees::getCheapArcs,2
optrees,optrees::msTreePrim,3
optrees,optrees::getMinimumArborescence,8
ORCME,ORCME::plotIsomeans,4
ORCME,ORCME::ORCME,4
ORCME,ORCME::resampleORCME,3
ORCME,ORCME::plotLambda,2
ORCME,ORCME::monotoneDirection,2
ORCME,ORCME::plotCluster,8
ORIClust,ORIClust::ORICC1,11
ORIClust,ORIClust::ORICC2,10
ORIClust,ORIClust::decreasing,3
ORIClust,ORIClust::cyclical.max.min,5
ORIClust,ORIClust::increasing,3
ORIClust,ORIClust::down.up,4
ORIClust,ORIClust::isodecre,2
ORIClust,ORIClust::cyclical.min.max,5
ORIClust,ORIClust::up.down,4
ORIClust,ORIClust::isoincre,2
ORIClust,ORIClust::flat.pattern,3
ORIClust,ORIClust::complete.profile,3
oro.dicom,oro.dicom::extractHeader,5
oro.dicom,oro.dicom::readDICOMFile,8
oro.dicom,oro.dicom::dec2hex,2
oro.dicom,oro.dicom::parseSpectroscopyData,3
oro.dicom,oro.dicom::swapDimension,3
oro.dicom,oro.dicom::parsePixelData,4
oro.dicom,oro.dicom::is.sagittal,2
oro.dicom,oro.dicom::str2time,2
oro.dicom,oro.dicom::parseDICOMHeader,4
oro.dicom,oro.dicom::nextHeader,7
oro.dicom,oro.dicom::create4D,10
oro.dicom,oro.dicom::header2matrix,4
oro.dicom,oro.dicom::dicomTable,6
oro.dicom,oro.dicom::str2date,3
oro.dicom,oro.dicom::create3D,8
oro.dicom,oro.dicom::is.axial,2
oro.dicom,oro.dicom::getOrientation,2
oro.dicom,oro.dicom::readDICOM,6
oro.dicom,oro.dicom::dec2base,3
oro.dicom,oro.dicom::is.coronal,2
oro.dicom,oro.dicom::dicom2analyze,6
oro.dicom,oro.dicom::writeHeader,3
oro.dicom,oro.dicom::dicom2nifti,11
oro.dicom,oro.dicom::matchHeader,2
OSCV,OSCV::fstar,1
OSCV,OSCV::sample_fstar,1
OSCV,OSCV::OSCV_reg,4
OSCV,OSCV::loclin,4
OSCV,OSCV::OSCV_Gauss_dens,3
OSCV,OSCV::H_I,3
OSCV,OSCV::C_smooth,2
OSCV,OSCV::OSCV_Epan_dens,2
OSCV,OSCV::h_OSCV_reg,3
OSCV,OSCV::OSCV_LI_dens,4
OSCV,OSCV::reg3,1
OSCV,OSCV::ASE_reg,4
OSCV,OSCV::h_ASE_reg,3
OSCV,OSCV::ISE_fstar,2
OSCV,OSCV::L_I,3
OSCV,OSCV::CV_reg,3
OSCV,OSCV::h_OSCV_dens,2
outliers,outliers::pgrubbs,3
outliers,outliers::qcochran,3
outliers,outliers::outlier,3
outliers,outliers::qtable,3
outliers,outliers::chisq.out.test,3
outliers,outliers::scores,4
outliers,outliers::qdixon,4
outliers,outliers::cochran.test,3
outliers,outliers::dixon.test,4
outliers,outliers::grubbs.test,4
outliers,outliers::pcochran,3
outliers,outliers::pdixon,3
outliers,outliers::qgrubbs,4
outliers,outliers::rm.outlier,4
overlapping,overlapping::overlap,6
overlapping,overlapping::cutnumeric,2
overlapping,overlapping::boot.overlap,3
overlapping,overlapping::final.plot,2
pack,pack::numToRaw,2
pack,pack::rawToNum,2
pack,pack::unpack,2
pack,pack::pack,2
palasso,palasso::.combine,2
palasso,palasso::palasso,4
paletteer,paletteer::scale_colour_paletteer_c,3
paletteer,paletteer::scale_color_paletteer_d,4
paletteer,paletteer::scale_colour_paletteer_d,4
paletteer,paletteer::paletteer_c,3
paletteer,paletteer::scale_fill_paletteer_c,3
paletteer,paletteer::paletteer_d,4
paletteer,paletteer::scale_fill_paletteer_d,4
paletteer,paletteer::paletteer_dynamic,3
paletteer,paletteer::scale_color_paletteer_c,3
palinsol,palinsol::day2l,2
palinsol,palinsol::astro,3
palinsol,palinsol::Milankovitch,5
palinsol,palinsol::ber90,2
palinsol,palinsol::Insol_d1d2,6
palinsol,palinsol::date_of_perihelion,1
palinsol,palinsol::ber78,2
palinsol,palinsol::l2day,2
palinsol,palinsol::la04,2
palinsol,palinsol::Insol,4
palinsol,palinsol::thrins,4
palinsol,palinsol::calins,3
palinsol,palinsol::Insol_l1l2,7
pals,pals::kovesi.diverging_gwv_55_95_c39,1
pals,pals::brewer.divseq,1
pals,pals::kelly,1
pals,pals::kovesi.cyclic_wrwbw_40_90_c42_s25,1
pals,pals::census.blueyellow,1
pals,pals::brewer.blues,1
pals,pals::brewer.rdylgn,1
pals,pals::kovesi.linear_bmy_10_95_c78,1
pals,pals::kovesi.isoluminant_cm_70_c39,1
pals,pals::ocean.balance,1
pals,pals::brewer.piyg,1
pals,pals::brewer.pubu,1
pals,pals::polychrome,1
pals,pals::viridis,1
pals,pals::ocean.dense,1
pals,pals::kovesi.cyclic_wrwbw_40_90_c42,1
pals,pals::alphabet2,1
pals,pals::ocean.thermal,1
pals,pals::linearlhot,1
pals,pals::brewer.rdgy,1
pals,pals::ocean.delta,1
pals,pals::pal.scatter,3
pals,pals::brewer.prgn,1
pals,pals::cubicyf,1
pals,pals::tol.rainbow,2
pals,pals::pal.map,3
pals,pals::brewer.gnbu,1
pals,pals::vsup.redblue,1
pals,pals::tol,1
pals,pals::okabe,1
pals,pals::kovesi.isoluminant_cgo_70_c39,1
pals,pals::cubehelix,5
pals,pals::kovesi.linear_kry_5_95_c72,1
pals,pals::pal.bands,7
pals,pals::pal.test,2
pals,pals::tableau20,1
pals,pals::ocean.phase,1
pals,pals::brewer.rdbu,1
pals,pals::ocean.turbid,1
pals,pals::warmcool,1
pals,pals::tolochko.redblue,1
pals,pals::plasma,1
pals,pals::kovesi.cyclic_grey_15_85_c0,1
pals,pals::kovesi.linear_green_5_95_c69,1
pals,pals::kovesi.diverging_linear_bjy_30_90_c45,1
pals,pals::kovesi.cyclic_mrybm_35_75_c68,1
pals,pals::pal.safe,3
pals,pals::watlington,1
pals,pals::inferno,1
pals,pals::brewer.reds,1
pals,pals::coolwarm,1
pals,pals::kovesi.diverging_linear_bjr_30_55_c53,1
pals,pals::brewer.pubugn,1
pals,pals::brewer.purd,1
pals,pals::cubicl,1
pals,pals::stepped2,1
pals,pals::brewer.set1,1
pals,pals::brewer.ylgn,1
pals,pals::brewer.greys,1
pals,pals::stepped3,1
pals,pals::brewer.set2,1
pals,pals::brewer.set3,1
pals,pals::brewer.ylorrd,1
pals,pals::brewer.ylorbr,1
pals,pals::kovesi.linear_grey_0_100_c0,1
pals,pals::kovesi.cyclic_grey_15_85_c0_s25,1
pals,pals::kovesi.diverging_bwr_55_98_c37,1
pals,pals::brewer.divbin,1
pals,pals::vsup.viridis,1
pals,pals::stevens.bluered,1
pals,pals::kovesi.linear_gow_60_85_c27,1
pals,pals::ocean.ice,1
pals,pals::stevens.pinkblue,1
pals,pals::kovesi.linear_bgyw_15_100_c67,1
pals,pals::kovesi.linear_bgyw_15_100_c68,1
pals,pals::ocean.speed,1
pals,pals::kovesi.linear_blue_95_50_c20,1
pals,pals::parula,1
pals,pals::isol,1
pals,pals::cols25,1
pals,pals::brewer.oranges,1
pals,pals::kovesi.isoluminant_cgo_80_c38,1
pals,pals::pal.zcurve,3
pals,pals::kovesi.diverging_bky_60_10_c30,1
pals,pals::brewer.rdylbu,1
pals,pals::kovesi.diverging_rainbow_bgymr_45_85_c67,1
pals,pals::kovesi.rainbow_bgyrm_35_85_c71,1
pals,pals::kovesi.cyclic_mygbm_30_95_c78_s25,1
pals,pals::pal.csf,3
pals,pals::ocean.matter,1
pals,pals::brewer.qualbin,1
pals,pals::kovesi.rainbow_bgyr_35_85_c72,1
pals,pals::pal.volcano,3
pals,pals::kovesi.linear_ternary_red_0_50_c52,1
pals,pals::kovesi.rainbow_bgyr_35_85_c73,1
pals,pals::kovesi.diverging_bkr_55_10_c35,1
pals,pals::brewer.accent,1
pals,pals::pal.sineramp,8
pals,pals::brewer.ylgnbu,1
pals,pals::stepped,1
pals,pals::kovesi.rainbow,1
pals,pals::brewer.greens,1
pals,pals::brewer.brbg,1
pals,pals::brewer.bugn,1
pals,pals::pal.compress,3
pals,pals::kovesi.linear_bmw_5_95_c86,1
pals,pals::brewer.pastel1,1
pals,pals::pal.maxdist,3
pals,pals::brewer.pastel2,1
pals,pals::kovesi.linear_blue_5_95_c73,1
pals,pals::kovesi.linear_bmw_5_95_c89,1
pals,pals::stevens.pinkgreen,1
pals,pals::jet,1
pals,pals::ocean.oxy,1
pals,pals::pal.heatmap2,5
pals,pals::brewer.puor,1
pals,pals::brewer.seqseq1,1
pals,pals::kovesi.linear_kry_5_98_c75,1
pals,pals::pal.channels,3
pals,pals::kovesi.rainbow_bgyrm_35_85_c69,1
pals,pals::tol.groundcover,1
pals,pals::brewer.seqseq2,1
pals,pals::kovesi.linear_grey_10_95_c0,1
pals,pals::gnuplot,2
pals,pals::ocean.gray,1
pals,pals::arc.bluepink,1
pals,pals::brewer.qualseq,1
pals,pals::kovesi.diverging_isoluminant_cjo_70_c25,1
pals,pals::cividis,1
pals,pals::kovesi.linear_bgy_10_95_c74,1
pals,pals::brewer.dark2,1
pals,pals::kovesi.linear_ternary_blue_0_44_c57,1
pals,pals::brewer.rdpu,1
pals,pals::kovesi.linear_kryw_5_100_c64,1
pals,pals::ocean.solar,1
pals,pals::alphabet,1
pals,pals::kovesi.linear_kryw_5_100_c67,1
pals,pals::kovesi.diverging_gwr_55_95_c38,1
pals,pals::kovesi.diverging_isoluminant_cjm_75_c23,1
pals,pals::kovesi.diverging_isoluminant_cjm_75_c24,1
pals,pals::kovesi.linear_gow_65_90_c35,1
pals,pals::ocean.tempo,1
pals,pals::brewer.bupu,1
pals,pals::linearl,1
pals,pals::pal.cube,4
pals,pals::ocean.haline,1
pals,pals::brewer.divdiv,1
pals,pals::kovesi.cyclic_mygbm_30_95_c78,1
pals,pals::ocean.deep,1
pals,pals::pal.dist,3
pals,pals::magma,1
pals,pals::pal.cluster,4
pals,pals::pal.heatmap,4
pals,pals::brewer.purples,1
pals,pals::stevens.purplegold,1
